CompleteName	FileID	FileName	DataCategory	DataType	ProjectID	CaseID	SampleID	SampleType	paired	MTHFD2_expression
f2a8a76a-06fb-42ef-aaa2-3aa4caafa94b/eeb06eaa-4116-40dc-ab8c-555fe6806ec1.FPKM.txt.gz	f2a8a76a-06fb-42ef-aaa2-3aa4caafa94b	eeb06eaa-4116-40dc-ab8c-555fe6806ec1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-PQ-A6FI	TCGA-PQ-A6FI-01A	Primary Tumor	unpaired	6.066966152566189
e999b7cb-d065-42df-8422-1f1778c0a0bc/a81c0179-62fa-4d06-975c-439d54a968bd.FPKM.txt.gz	e999b7cb-d065-42df-8422-1f1778c0a0bc	a81c0179-62fa-4d06-975c-439d54a968bd.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-FJ-A3Z7	TCGA-FJ-A3Z7-01A	Primary Tumor	unpaired	4.939044136701094
8772cc4c-209e-4e22-9f5c-09aca7b96711/75ce85f0-a6cc-4d85-9f4a-27e7e328dc3e.FPKM.txt.gz	8772cc4c-209e-4e22-9f5c-09aca7b96711	75ce85f0-a6cc-4d85-9f4a-27e7e328dc3e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-FD-A3SP	TCGA-FD-A3SP-01A	Primary Tumor	unpaired	5.8069120887516545
2b38fb61-d945-4318-a5a4-ffdcfb0e0dff/c5178a93-2f1b-4e20-b86c-97929a9dec68.FPKM.txt.gz	2b38fb61-d945-4318-a5a4-ffdcfb0e0dff	c5178a93-2f1b-4e20-b86c-97929a9dec68.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-CF-A1HS	TCGA-CF-A1HS-01A	Primary Tumor	unpaired	6.2426290415289545
e0db61d3-002a-4369-b81f-9e334342f7f2/86865850-1b95-41cc-a0ce-22b2bcaa1d22.FPKM.txt.gz	e0db61d3-002a-4369-b81f-9e334342f7f2	86865850-1b95-41cc-a0ce-22b2bcaa1d22.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-DK-AA71	TCGA-DK-AA71-01A	Primary Tumor	unpaired	4.709930899447917
c6e2bf7a-9664-42cc-a385-f8ce337a5bca/57fd6ef9-0c2f-48c5-9aeb-eff4726b1641.FPKM.txt.gz	c6e2bf7a-9664-42cc-a385-f8ce337a5bca	57fd6ef9-0c2f-48c5-9aeb-eff4726b1641.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-KQ-A41O	TCGA-KQ-A41O-01A	Primary Tumor	unpaired	4.0424651130388805
6f17ff8c-9184-48da-8ed6-3a9225b1fe67/5fe61ab5-d40f-4369-8166-d540a0e9b4df.FPKM.txt.gz	6f17ff8c-9184-48da-8ed6-3a9225b1fe67	5fe61ab5-d40f-4369-8166-d540a0e9b4df.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-E7-A677	TCGA-E7-A677-01A	Primary Tumor	unpaired	4.684403216133255
e07fb75b-310a-45b1-919d-982479ce6253/8d798acc-b2fe-4e02-85e1-7b8ba1ba9ed2.FPKM.txt.gz	e07fb75b-310a-45b1-919d-982479ce6253	8d798acc-b2fe-4e02-85e1-7b8ba1ba9ed2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-DK-A1A5	TCGA-DK-A1A5-01A	Primary Tumor	unpaired	4.268598847870534
78427743-d349-46fc-b915-cf43b874f0b4/21606713-f4ad-4e3c-99ba-92b2d7079cb0.FPKM.txt.gz	78427743-d349-46fc-b915-cf43b874f0b4	21606713-f4ad-4e3c-99ba-92b2d7079cb0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-ZF-A9R7	TCGA-ZF-A9R7-01A	Primary Tumor	unpaired	3.919977146861158
1c6828dd-5471-45db-9a87-4ee4a45262cd/16c74720-66a9-4c6b-9450-3d12a28ca214.FPKM.txt.gz	1c6828dd-5471-45db-9a87-4ee4a45262cd	16c74720-66a9-4c6b-9450-3d12a28ca214.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-FD-A3SO	TCGA-FD-A3SO-01A	Primary Tumor	unpaired	5.736150150244001
616e65ed-8134-4e3a-a973-c2880092c997/fcd7dc6c-37b2-4550-901b-71a35ce4ca60.FPKM.txt.gz	616e65ed-8134-4e3a-a973-c2880092c997	fcd7dc6c-37b2-4550-901b-71a35ce4ca60.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-E7-A97P	TCGA-E7-A97P-01A	Primary Tumor	unpaired	5.701183134005831
98136992-bf6b-43a0-9e08-8c00d73f4883/a4249cc5-3d27-4662-b528-5878bb89380b.FPKM.txt.gz	98136992-bf6b-43a0-9e08-8c00d73f4883	a4249cc5-3d27-4662-b528-5878bb89380b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-GU-A767	TCGA-GU-A767-01A	Primary Tumor	unpaired	4.497570544817814
75d394bc-ba99-4b12-a43b-2d09a637d6e7/4b68dd95-805d-42cc-a1e8-9bb64e29f9f5.FPKM.txt.gz	75d394bc-ba99-4b12-a43b-2d09a637d6e7	4b68dd95-805d-42cc-a1e8-9bb64e29f9f5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-4Z-AA81	TCGA-4Z-AA81-01A	Primary Tumor	unpaired	5.510045955925983
9989ebcd-7e5e-45c4-9e0f-3d30b68eb348/58169377-7606-4c1e-9af9-a03f23a8df64.FPKM.txt.gz	9989ebcd-7e5e-45c4-9e0f-3d30b68eb348	58169377-7606-4c1e-9af9-a03f23a8df64.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-2F-A9KQ	TCGA-2F-A9KQ-01A	Primary Tumor	unpaired	4.173305266201146
b27cdcaa-1823-492d-ac86-3bb401b61e30/705a38c7-5af6-43df-8ac4-581d54212db6.FPKM.txt.gz	b27cdcaa-1823-492d-ac86-3bb401b61e30	705a38c7-5af6-43df-8ac4-581d54212db6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-SY-A9G0	TCGA-SY-A9G0-01A	Primary Tumor	unpaired	4.838573596287428
c0e296dc-fc96-4928-946a-39a9867ec19d/762bff64-4ded-493f-b1e6-0c257468ff72.FPKM.txt.gz	c0e296dc-fc96-4928-946a-39a9867ec19d	762bff64-4ded-493f-b1e6-0c257468ff72.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-GV-A40G	TCGA-GV-A40G-01A	Primary Tumor	unpaired	5.016064611707821
dead799f-f0ba-4d32-89a3-b8fa250d841e/8e34285e-dbd0-4f4d-916e-0c74e722e640.FPKM.txt.gz	dead799f-f0ba-4d32-89a3-b8fa250d841e	8e34285e-dbd0-4f4d-916e-0c74e722e640.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-XF-A9SL	TCGA-XF-A9SL-01A	Primary Tumor	unpaired	4.6441787865054796
0f9614df-fefc-4ee9-a66d-8c8d3ed3d729/6ceed729-4ede-4103-8f42-c00eb2266292.FPKM.txt.gz	0f9614df-fefc-4ee9-a66d-8c8d3ed3d729	6ceed729-4ede-4103-8f42-c00eb2266292.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-XF-AAN2	TCGA-XF-AAN2-01A	Primary Tumor	unpaired	5.757198435367374
406ed74e-69c4-42f4-bb24-39216bc4bb1a/e924ce65-d4fc-46aa-9182-f19bfaa17fc7.FPKM.txt.gz	406ed74e-69c4-42f4-bb24-39216bc4bb1a	e924ce65-d4fc-46aa-9182-f19bfaa17fc7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-FD-A6TD	TCGA-FD-A6TD-01A	Primary Tumor	unpaired	5.371601336306328
dd540ba1-9709-481e-a722-b6d831efe61c/bfafae27-ff43-4377-b308-323fe2fe5f1b.FPKM.txt.gz	dd540ba1-9709-481e-a722-b6d831efe61c	bfafae27-ff43-4377-b308-323fe2fe5f1b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-G2-AA3F	TCGA-G2-AA3F-01A	Primary Tumor	unpaired	5.849122567098991
5c9b7894-e59e-4e41-aa6f-22cef1cda9a1/8ac283d9-5595-4378-8f4d-55c1d01ff9c0.FPKM.txt.gz	5c9b7894-e59e-4e41-aa6f-22cef1cda9a1	8ac283d9-5595-4378-8f4d-55c1d01ff9c0.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-FJ-A871	TCGA-FJ-A871-01A	Primary Tumor	unpaired	5.041704452223765
8aa5dd71-c64a-4a39-8a9c-1f6177eb3aa4/930336aa-630f-4d00-8aef-ce6df316428c.FPKM.txt.gz	8aa5dd71-c64a-4a39-8a9c-1f6177eb3aa4	930336aa-630f-4d00-8aef-ce6df316428c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-ZF-A9RN	TCGA-ZF-A9RN-01A	Primary Tumor	unpaired	7.0408919240182835
63a573c0-3e2a-47a6-88a4-9b9a1e46c9db/1270306a-c43f-4960-88b8-fa45471c21ae.FPKM.txt.gz	63a573c0-3e2a-47a6-88a4-9b9a1e46c9db	1270306a-c43f-4960-88b8-fa45471c21ae.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-GC-A3RB	TCGA-GC-A3RB-01A	Primary Tumor	unpaired	7.4994522868215
abfe4e64-7d93-4556-8112-099ef5aead94/9909de98-8f6a-4b76-b9ef-b5274300d2f3.FPKM.txt.gz	abfe4e64-7d93-4556-8112-099ef5aead94	9909de98-8f6a-4b76-b9ef-b5274300d2f3.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-UY-A9PF	TCGA-UY-A9PF-01A	Primary Tumor	unpaired	3.27232785749259
42a9402c-5bcc-4ada-bf4e-4dd56b2a0a7c/a804f24a-0285-403a-9783-293f16da1382.FPKM.txt.gz	42a9402c-5bcc-4ada-bf4e-4dd56b2a0a7c	a804f24a-0285-403a-9783-293f16da1382.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-YC-A89H	TCGA-YC-A89H-01A	Primary Tumor	unpaired	5.034003573973797
e4c99de7-81a8-4bbd-b14c-43876c7815bd/acdae03f-b186-4d3e-8463-f586dac1c2f5.FPKM.txt.gz	e4c99de7-81a8-4bbd-b14c-43876c7815bd	acdae03f-b186-4d3e-8463-f586dac1c2f5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-XF-AAMQ	TCGA-XF-AAMQ-01A	Primary Tumor	unpaired	4.942589200983893
9b54effb-7386-46db-b043-b4ea202fbe33/5a7c65fc-a8d4-4f1e-8c76-7bb937c327ca.FPKM.txt.gz	9b54effb-7386-46db-b043-b4ea202fbe33	5a7c65fc-a8d4-4f1e-8c76-7bb937c327ca.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-CF-A1HR	TCGA-CF-A1HR-01A	Primary Tumor	unpaired	4.480669525611701
e6fe6265-bbbc-4979-8265-36b0ba0bd1c1/9eb73e5b-9275-4855-8395-38facb0aa18b.FPKM.txt.gz	e6fe6265-bbbc-4979-8265-36b0ba0bd1c1	9eb73e5b-9275-4855-8395-38facb0aa18b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-E7-A3X6	TCGA-E7-A3X6-01A	Primary Tumor	unpaired	4.86232218564793
5a537b6f-35d5-4db6-9334-3aeccb200e40/695edbe7-d46a-433f-9ae8-a8978a19a320.FPKM.txt.gz	5a537b6f-35d5-4db6-9334-3aeccb200e40	695edbe7-d46a-433f-9ae8-a8978a19a320.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-E7-A97Q	TCGA-E7-A97Q-01A	Primary Tumor	unpaired	4.6034187028697255
07d3f9ac-e8a3-4809-90e7-6e8752ef2479/05472ddf-411c-40e1-9fca-525fc14ec490.FPKM.txt.gz	07d3f9ac-e8a3-4809-90e7-6e8752ef2479	05472ddf-411c-40e1-9fca-525fc14ec490.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-E7-A7DV	TCGA-E7-A7DV-01A	Primary Tumor	unpaired	5.510845474540404
3004d83d-56c1-4c18-8255-f3fb595cb28f/da788779-75a5-496b-b056-d356cd77ca65.FPKM.txt.gz	3004d83d-56c1-4c18-8255-f3fb595cb28f	da788779-75a5-496b-b056-d356cd77ca65.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-HQ-A2OF	TCGA-HQ-A2OF-01A	Primary Tumor	unpaired	5.781390711298456
e3900713-5d4a-40ad-9b4a-07254cd0adba/16979c41-375b-4b3a-adb9-b0a84f748c43.FPKM.txt.gz	e3900713-5d4a-40ad-9b4a-07254cd0adba	16979c41-375b-4b3a-adb9-b0a84f748c43.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-XF-AAN1	TCGA-XF-AAN1-01A	Primary Tumor	unpaired	3.5136861133082142
a651a211-1ce6-4666-8970-a1534ada7e06/2cf39837-fb85-4581-9d72-de39d0c4566e.FPKM.txt.gz	a651a211-1ce6-4666-8970-a1534ada7e06	2cf39837-fb85-4581-9d72-de39d0c4566e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-DK-AA6P	TCGA-DK-AA6P-01A	Primary Tumor	unpaired	5.223569803805125
b3cd57f2-ddf3-42f2-98aa-ff5464fc267d/a29ce333-9dd6-4026-9ee4-98674fcea032.FPKM.txt.gz	b3cd57f2-ddf3-42f2-98aa-ff5464fc267d	a29ce333-9dd6-4026-9ee4-98674fcea032.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-CF-A47Y	TCGA-CF-A47Y-01A	Primary Tumor	unpaired	1.5192815632429586
6e731b89-7f93-49c4-b6e9-21a0e495a629/c68e4fc6-a690-4667-9335-af2eb563a8b5.FPKM.txt.gz	6e731b89-7f93-49c4-b6e9-21a0e495a629	c68e4fc6-a690-4667-9335-af2eb563a8b5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-CF-A3MI	TCGA-CF-A3MI-01A	Primary Tumor	unpaired	2.0865496025737147
4bf28b2a-2ae5-49c9-aba2-a660273db7a5/eea29b1e-88c6-45f5-8153-2ea542b6682b.FPKM.txt.gz	4bf28b2a-2ae5-49c9-aba2-a660273db7a5	eea29b1e-88c6-45f5-8153-2ea542b6682b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-G2-A2EL	TCGA-G2-A2EL-01A	Primary Tumor	unpaired	7.2049200244179135
6b3d2d79-7dd3-4d6c-a47c-c9d09ca20941/8efeb042-6349-482c-ab64-c1d096c8493c.FPKM.txt.gz	6b3d2d79-7dd3-4d6c-a47c-c9d09ca20941	8efeb042-6349-482c-ab64-c1d096c8493c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-XF-AAMZ	TCGA-XF-AAMZ-01A	Primary Tumor	unpaired	5.534859548084138
371d1112-dfd7-4c38-9817-aba7b67e9af8/417c2f85-aaed-4cce-87fa-b312f0861094.FPKM.txt.gz	371d1112-dfd7-4c38-9817-aba7b67e9af8	417c2f85-aaed-4cce-87fa-b312f0861094.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-DK-AA6L	TCGA-DK-AA6L-01A	Primary Tumor	unpaired	4.939679614405605
1a43aebc-e357-4b89-9d0e-9d8a66129ffc/151f8dc5-cfe9-468b-8a85-516ad4a0d29c.FPKM.txt.gz	1a43aebc-e357-4b89-9d0e-9d8a66129ffc	151f8dc5-cfe9-468b-8a85-516ad4a0d29c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-XF-A9T4	TCGA-XF-A9T4-01A	Primary Tumor	unpaired	4.614375396951388
7dd16282-a932-485e-b102-27b46f2d25f2/c5a6f1e5-7ab7-4a73-9e01-3cb16332a602.FPKM.txt.gz	7dd16282-a932-485e-b102-27b46f2d25f2	c5a6f1e5-7ab7-4a73-9e01-3cb16332a602.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-K4-A6MB	TCGA-K4-A6MB-01A	Primary Tumor	unpaired	5.722719330670806
2e418901-a1f3-41f9-bd60-17d897d4a038/96be17e0-8ee2-4956-9527-2b966d7e8ce6.FPKM.txt.gz	2e418901-a1f3-41f9-bd60-17d897d4a038	96be17e0-8ee2-4956-9527-2b966d7e8ce6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-UY-A8OB	TCGA-UY-A8OB-01A	Primary Tumor	unpaired	6.256521589228893
012417b7-d0a7-4ad2-ab04-17c3158fa71e/7cd11fe2-c1bc-480d-a0a3-3e05e9c8faae.FPKM.txt.gz	012417b7-d0a7-4ad2-ab04-17c3158fa71e	7cd11fe2-c1bc-480d-a0a3-3e05e9c8faae.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-ZF-A9R5	TCGA-ZF-A9R5-01A	Primary Tumor	unpaired	3.1775432869689038
89d6e2dd-c171-4c23-b27f-8c1bdcae4f09/a466927a-fe3d-4efe-9509-3a08338fe859.FPKM.txt.gz	89d6e2dd-c171-4c23-b27f-8c1bdcae4f09	a466927a-fe3d-4efe-9509-3a08338fe859.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-CU-A3KJ	TCGA-CU-A3KJ-01A	Primary Tumor	unpaired	6.025461032090451
aa563a88-2510-4fa5-977d-7d52141fe407/827ee9a3-e5fc-427f-855d-9cabac010795.FPKM.txt.gz	aa563a88-2510-4fa5-977d-7d52141fe407	827ee9a3-e5fc-427f-855d-9cabac010795.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-DK-AA6S	TCGA-DK-AA6S-01A	Primary Tumor	unpaired	4.165816302084572
0164f848-59fe-4bea-a7bc-c47bfe6ffee7/4e22d3aa-a223-4ea7-bf40-4e2a2f4dd5f1.FPKM.txt.gz	0164f848-59fe-4bea-a7bc-c47bfe6ffee7	4e22d3aa-a223-4ea7-bf40-4e2a2f4dd5f1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-K4-A3WV	TCGA-K4-A3WV-11A	Solid Tissue Normal	paired	1.6327989481351501
4e5cb17a-0d84-4dca-8e47-5f9559901c2b/b64dd96f-0dd9-41b4-9e6c-8808c30697a7.FPKM.txt.gz	4e5cb17a-0d84-4dca-8e47-5f9559901c2b	b64dd96f-0dd9-41b4-9e6c-8808c30697a7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-E7-A85H	TCGA-E7-A85H-01A	Primary Tumor	unpaired	6.142782875890989
f3b17659-c691-48b1-accd-04fc133a94c6/41568597-5081-414b-998b-d86b47556727.FPKM.txt.gz	f3b17659-c691-48b1-accd-04fc133a94c6	41568597-5081-414b-998b-d86b47556727.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-G2-AA3C	TCGA-G2-AA3C-01A	Primary Tumor	unpaired	5.101686106200976
39cc450c-95fd-41de-99fa-f28a73f4a992/be81ed72-5acd-400e-b500-52e5151b957d.FPKM.txt.gz	39cc450c-95fd-41de-99fa-f28a73f4a992	be81ed72-5acd-400e-b500-52e5151b957d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-E7-A8O8	TCGA-E7-A8O8-01A	Primary Tumor	unpaired	2.9363257386888697
5b173f52-3c51-4743-9e91-012a70b8b033/0e5ed072-6e3c-4708-b05d-482439b01b6a.FPKM.txt.gz	5b173f52-3c51-4743-9e91-012a70b8b033	0e5ed072-6e3c-4708-b05d-482439b01b6a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-XF-A9SM	TCGA-XF-A9SM-01A	Primary Tumor	unpaired	6.063313340907509
fc901ce1-5344-4610-a6a3-fed6a36d88d2/9df07e2e-809d-4b3c-8af9-1091aa388c25.FPKM.txt.gz	fc901ce1-5344-4610-a6a3-fed6a36d88d2	9df07e2e-809d-4b3c-8af9-1091aa388c25.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-DK-A3IN	TCGA-DK-A3IN-01A	Primary Tumor	unpaired	5.628124497802259
056dd38c-1421-4d64-a047-a421deba88bc/a1230c68-c8d1-4521-8bb3-dd27d2a5bfc4.FPKM.txt.gz	056dd38c-1421-4d64-a047-a421deba88bc	a1230c68-c8d1-4521-8bb3-dd27d2a5bfc4.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-CF-A47W	TCGA-CF-A47W-01A	Primary Tumor	unpaired	1.4362108728685885
c8ae4648-c8e7-4565-98c1-269bab5d8b7a/e5e13a00-2365-497e-9145-1f6c5982416c.FPKM.txt.gz	c8ae4648-c8e7-4565-98c1-269bab5d8b7a	e5e13a00-2365-497e-9145-1f6c5982416c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-GC-A3I6	TCGA-GC-A3I6-01A	Primary Tumor	unpaired	5.319994595613005
462ed35d-4e26-49c3-a81f-c37cc405daa3/99497cc1-b2cf-476b-9b39-b5fbc152c2ea.FPKM.txt.gz	462ed35d-4e26-49c3-a81f-c37cc405daa3	99497cc1-b2cf-476b-9b39-b5fbc152c2ea.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-FD-A6TA	TCGA-FD-A6TA-01A	Primary Tumor	unpaired	5.070950698657558
069d3fda-a2a6-4481-af78-835358b37c9f/11571d6e-b840-4492-9bd4-700a925d83ea.FPKM.txt.gz	069d3fda-a2a6-4481-af78-835358b37c9f	11571d6e-b840-4492-9bd4-700a925d83ea.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-BT-A20U	TCGA-BT-A20U-11A	Solid Tissue Normal	paired	4.62646350263691
e1002171-be53-4723-8e96-7e106ccb1f2c/482f8985-06ea-4eb1-b38c-8793cacb5e03.FPKM.txt.gz	e1002171-be53-4723-8e96-7e106ccb1f2c	482f8985-06ea-4eb1-b38c-8793cacb5e03.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-GD-A3OP	TCGA-GD-A3OP-01A	Primary Tumor	paired	3.9204864378036124
b05b0af7-f466-4d9d-aab2-1f1f7d1cd9e4/bafde7f6-9776-4008-be46-38f25b288097.FPKM.txt.gz	b05b0af7-f466-4d9d-aab2-1f1f7d1cd9e4	bafde7f6-9776-4008-be46-38f25b288097.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-KQ-A41P	TCGA-KQ-A41P-01A	Primary Tumor	unpaired	4.4934536040711155
19a72034-2a55-44b5-9cd2-98fcb76f492f/eb9a898e-1153-44e8-bc91-73d923169672.FPKM.txt.gz	19a72034-2a55-44b5-9cd2-98fcb76f492f	eb9a898e-1153-44e8-bc91-73d923169672.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-UY-A9PH	TCGA-UY-A9PH-01A	Primary Tumor	unpaired	4.321330300111146
36759a30-6071-45e6-bc40-5c9494655411/da9ac33a-cbad-4864-b545-0cdd2ebf24c2.FPKM.txt.gz	36759a30-6071-45e6-bc40-5c9494655411	da9ac33a-cbad-4864-b545-0cdd2ebf24c2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-FD-A5BY	TCGA-FD-A5BY-01A	Primary Tumor	unpaired	5.603730189852687
77ef3f0b-4a5a-48ea-9583-0081eb426e95/ded3d643-44c9-4c09-b26c-58ff45e39e59.FPKM.txt.gz	77ef3f0b-4a5a-48ea-9583-0081eb426e95	ded3d643-44c9-4c09-b26c-58ff45e39e59.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-K4-A3WU	TCGA-K4-A3WU-01B	Primary Tumor	unpaired	5.185700791584042
dd7b30f6-5554-4536-8709-a2a80e40ddb5/6c0d24b4-b01c-4262-bf0d-60a4c4c11087.FPKM.txt.gz	dd7b30f6-5554-4536-8709-a2a80e40ddb5	6c0d24b4-b01c-4262-bf0d-60a4c4c11087.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-FD-A3SJ	TCGA-FD-A3SJ-01A	Primary Tumor	unpaired	5.643194409833469
cca57870-7458-4d3a-8343-c6f4440dcdeb/76ef0645-c851-47d9-912b-2b7d778ffca1.FPKM.txt.gz	cca57870-7458-4d3a-8343-c6f4440dcdeb	76ef0645-c851-47d9-912b-2b7d778ffca1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-HQ-A5NE	TCGA-HQ-A5NE-01A	Primary Tumor	unpaired	5.372295141634728
69f06eb0-00f9-44ca-82d3-732b3a96408f/524c7b57-49a6-4bd4-b095-d52172d10c1e.FPKM.txt.gz	69f06eb0-00f9-44ca-82d3-732b3a96408f	524c7b57-49a6-4bd4-b095-d52172d10c1e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-XF-AAMT	TCGA-XF-AAMT-01A	Primary Tumor	unpaired	5.009914518899125
d0ad474c-c4c5-4279-94c2-3e243b37b790/676e6ddd-baba-4537-9af5-326f8e715998.FPKM.txt.gz	d0ad474c-c4c5-4279-94c2-3e243b37b790	676e6ddd-baba-4537-9af5-326f8e715998.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-XF-A9SU	TCGA-XF-A9SU-01A	Primary Tumor	unpaired	4.444419970838916
e7468a21-e669-4e88-a42e-2d515dae9e3b/4c48686f-e84f-458d-bdd6-058dcedb0c86.FPKM.txt.gz	e7468a21-e669-4e88-a42e-2d515dae9e3b	4c48686f-e84f-458d-bdd6-058dcedb0c86.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-CF-A47S	TCGA-CF-A47S-01A	Primary Tumor	unpaired	1.853772922688215
a106db5e-b31e-4919-ae7a-54da2ad7a4a8/063df1ef-c033-465b-b0ec-1ed202005968.FPKM.txt.gz	a106db5e-b31e-4919-ae7a-54da2ad7a4a8	063df1ef-c033-465b-b0ec-1ed202005968.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-BLCA	TCGA-FD-A6TK	TCGA-FD-A6TK-01A	Primary Tumor	unpaired	6.267372684066901
